Vardas              Pavarde             Galutinis(vid)      
Vardas46457         Pavarde46457        5.03                
Vardas59916         Pavarde59916        5.03                
Vardas8671          Pavarde8671         5.03                
Vardas80523         Pavarde80523        5.03                
Vardas36431         Pavarde36431        5.03                
Vardas83664         Pavarde83664        5.03                
Vardas26767         Pavarde26767        5.03                
Vardas41684         Pavarde41684        5.03                
Vardas67380         Pavarde67380        5.03                
Vardas34805         Pavarde34805        5.03                
Vardas53377         Pavarde53377        5.03                
Vardas65603         Pavarde65603        5.03                
Vardas98402         Pavarde98402        5.03                
Vardas96693         Pavarde96693        5.03                
Vardas93920         Pavarde93920        5.03                
Vardas68377         Pavarde68377        5.03                
Vardas56033         Pavarde56033        5.03                
Vardas98576         Pavarde98576        5.03                
Vardas98554         Pavarde98554        5.03                
Vardas28204         Pavarde28204        5.03                
Vardas46166         Pavarde46166        5.03                
Vardas12282         Pavarde12282        5.03                
Vardas23786         Pavarde23786        5.03                
Vardas12480         Pavarde12480        5.03                
Vardas10867         Pavarde10867        5.03                
Vardas87550         Pavarde87550        5.03                
Vardas17835         Pavarde17835        5.03                
