Vardas              Pavarde             Galutinis(vid)      
Vardas10702         Pavarde10702        2.36                
Vardas18091         Pavarde18091        2.36                
Vardas6900          Pavarde6900         2.36                
Vardas53855         Pavarde53855        2.36                
Vardas49374         Pavarde49374        2.36                
Vardas64106         Pavarde64106        2.36                
Vardas12119         Pavarde12119        2.36                
Vardas70691         Pavarde70691        2.36                
Vardas19328         Pavarde19328        2.36                
Vardas77292         Pavarde77292        2.36                
Vardas83439         Pavarde83439        2.36                
Vardas5786          Pavarde5786         2.36                
Vardas80665         Pavarde80665        2.36                
Vardas80541         Pavarde80541        2.36                
Vardas37772         Pavarde37772        2.36                
Vardas25448         Pavarde25448        2.36                
Vardas14244         Pavarde14244        2.36                
Vardas59195         Pavarde59195        2.36                
Vardas70598         Pavarde70598        2.36                
Vardas48782         Pavarde48782        2.36                
Vardas11938         Pavarde11938        2.36                
Vardas70181         Pavarde70181        2.36                
Vardas84997         Pavarde84997        2.36                
Vardas84715         Pavarde84715        2.36                
Vardas6571          Pavarde6571         2.36                
Vardas9325          Pavarde9325         2.36                
